timestamp,primary_mbps_tx,backup_mbps_tx,active_target
1776980092.9101284,0.000,0.000,primary
1776980094.3887289,0.000,0.000,primary
1776980096.0238626,0.000,0.000,primary
1776980097.4823987,0.000,0.000,primary
1776980098.6245067,0.000,0.000,primary
1776980099.9819262,0.000,0.000,primary
1776980101.0952077,0.000,0.000,primary
1776980102.5541773,0.000,0.000,primary
1776980103.8200095,0.000,0.000,primary
1776980105.1218112,0.000,0.000,primary
1776980106.211956,0.000,0.000,primary
1776980107.6985521,0.000,0.000,primary
1776980108.9939833,0.000,0.000,primary
1776980110.4001846,0.000,0.000,primary
1776980111.513452,532.418,0.000,primary
1776980112.9191227,1411.326,0.000,primary
1776980115.703013,547.654,0.000,primary
1776980117.574805,734.877,0.000,primary
1776980119.4006119,792.816,0.000,primary
1776980122.5103095,350.617,0.000,primary
1776980124.077805,578.857,0.000,primary
1776980125.3194146,592.824,0.000,primary
1776980127.0748513,540.860,0.000,primary
1776980128.3793766,494.204,0.000,primary
1776980129.878929,599.132,0.000,primary
1776980131.1586008,569.855,0.000,primary
1776980132.6488018,429.902,0.000,primary
1776980134.1443276,356.238,0.000,primary
1776980135.719571,383.970,0.000,primary
1776980136.961594,532.147,0.000,primary
1776980138.4374676,509.259,0.000,primary
1776980139.7579803,449.434,0.000,primary
1776980141.4719217,359.036,0.000,primary
1776980142.8214412,407.702,0.000,primary
1776980144.3105237,489.769,0.000,primary
1776980146.4897451,341.530,0.000,primary
1776980148.0673325,475.430,0.000,primary
1776980149.3436513,430.853,0.000,primary
1776980151.4199302,333.019,0.000,primary
1776980153.0008228,386.766,0.000,primary
1776980154.7413712,375.043,0.000,primary
1776980156.382877,397.209,0.000,primary
1776980157.687256,419.358,0.000,primary
1776980159.3709211,412.967,0.000,primary
1776980160.7845876,423.714,0.000,primary
1776980162.3907743,489.720,0.000,primary
1776980163.6746695,435.917,0.000,primary
1776980165.2227776,438.196,0.000,primary
1776980166.5402935,519.615,0.000,primary
1776980168.1665163,427.154,0.000,primary
1776980169.3912325,446.622,0.000,primary
1776980170.9837914,472.781,0.000,primary
1776980172.2695847,538.573,0.000,primary
1776980173.9554212,382.802,0.000,primary
1776980175.2471504,481.179,0.000,primary
1776980176.8921947,508.166,0.000,primary
1776980178.1404374,422.633,0.000,primary
1776980179.607994,451.119,0.000,primary
1776980180.853553,301.711,0.000,primary
1776980182.5136445,301.127,0.000,primary
1776980183.8099763,443.045,0.000,primary
1776980185.3365622,489.426,0.000,primary
1776980186.6068473,491.358,0.000,primary
1776980188.1487107,485.245,0.000,primary
1776980189.375605,313.118,0.000,primary
1776980191.0468066,358.825,0.000,primary
1776980192.2931604,559.397,0.000,primary
1776980193.935314,391.381,0.000,primary
1776980195.3408477,361.498,0.000,primary
1776980196.948982,440.169,0.000,primary
1776980198.2020605,346.019,0.000,primary
1776980199.809128,347.286,0.000,primary
1776980201.1084237,421.828,0.000,primary
1776980202.653445,423.423,0.000,primary
1776980204.0584795,229.785,0.000,primary
1776980205.9563456,336.770,0.000,primary
1776980207.2578592,414.542,0.000,primary
1776980209.7429063,500.708,0.000,primary
1776980211.3938658,293.664,0.000,primary
1776980212.7277613,171.931,0.000,primary
1776980214.8105597,212.314,0.000,primary
1776980216.6443756,358.317,0.000,primary
1776980217.8903885,451.203,0.000,primary
1776980219.3609614,486.641,0.000,primary
1776980220.600407,513.331,0.000,primary
1776980222.1060426,498.657,0.000,primary
1776980223.315392,472.259,0.000,primary
1776980224.9569633,477.562,0.000,primary
1776980226.20677,501.957,0.000,primary
1776980227.711826,449.988,0.000,primary
1776980228.901576,446.898,0.000,primary
1776980230.5447598,281.530,0.000,primary
1776980231.8694806,408.988,0.000,primary
1776980233.3989124,449.371,0.000,primary
1776980234.9704738,88.429,0.000,primary
1776980238.80308,42.076,0.000,primary
1776980241.795008,57.920,0.000,primary
1776980245.9778872,51.820,0.000,primary
1776980248.660698,49.425,0.000,primary
1776980639.308954,0.000,0.000,primary
1776980640.9921932,0.000,0.000,primary
1776980642.621019,0.000,0.000,primary
1776980643.9818232,0.000,0.000,primary
1776980645.0731833,0.000,0.000,primary
1776980646.5540106,0.000,0.000,primary
1776980647.6371477,0.000,0.000,primary
1776980649.0620651,0.000,0.000,primary
1776980650.146855,0.000,0.000,primary
1776980651.5686197,0.000,0.000,primary
1776980652.876336,0.000,0.000,primary
1776980654.1969936,346.627,0.000,primary
1776980655.942769,579.973,0.000,primary
1776980661.3307962,632.010,0.000,primary
1776980664.8994386,385.009,0.000,primary
1776980666.6118076,299.123,0.000,primary
1776980668.2806907,161.660,0.000,primary
1776980670.9310203,144.099,0.000,primary
1776980673.0990868,177.805,0.000,primary
1776980675.277567,181.058,0.000,primary
1776980677.5639288,192.294,0.000,primary
1776980679.5419579,177.353,0.000,primary
1776980681.0960503,176.340,0.000,primary
1776980683.423704,162.719,0.000,primary
1776980686.2878392,142.360,0.000,primary
1776980688.5005927,138.873,0.000,primary
1776980690.5725048,159.710,0.000,primary
1776980693.1707296,170.867,0.000,primary
1776980695.3267782,148.464,0.000,primary
1776980697.3694725,148.514,0.000,primary
1776980699.402004,196.542,0.000,primary
1776980701.4909966,151.743,0.000,primary
1776980703.4595778,147.029,0.000,primary
1776980704.9306521,193.137,0.000,primary
1776980706.3605387,536.143,0.000,primary
1776980707.6153123,543.960,0.000,primary
1776980709.1819463,478.294,0.000,primary
1776980710.4013798,515.337,0.000,primary
1776980711.9205608,469.017,0.000,primary
1776980713.2169523,376.619,0.000,primary
1776980714.9324813,431.328,0.000,primary
1776980716.2038314,516.195,0.000,primary
1776980717.680553,449.585,0.000,primary
1776980718.938407,262.700,0.000,primary
1776980720.8856192,310.166,0.000,primary
1776980722.1506977,281.332,0.000,primary
1776980723.7028987,346.413,0.000,primary
1776980724.9920127,480.588,0.000,primary
1776980726.5148096,407.207,0.000,primary
1776980727.7428446,347.829,0.000,primary
1776980729.999071,342.819,0.000,primary
1776980732.0243134,459.252,0.000,primary
1776980734.2128289,478.098,0.000,primary
1776980735.7154953,409.517,0.000,primary
1776980736.9946425,437.095,0.000,primary
1776980738.7015,450.722,0.000,primary
1776980739.9924014,375.967,0.000,primary
1776980741.5356765,473.421,0.000,primary
1776980742.7571938,514.398,0.000,primary
1776980744.227996,458.216,0.000,primary
1776980745.4170442,543.729,0.000,primary
1776980746.936928,508.535,0.000,primary
1776980748.1933298,490.894,0.000,primary
1776980749.64788,375.053,0.000,primary
1776980750.995136,302.011,0.000,primary
1776980752.6657608,457.350,0.000,primary
1776980760.9741087,0.000,0.000,primary
1776980762.6196754,492.473,0.000,primary
1776980764.3354275,460.515,0.000,primary
1776980765.9444492,400.096,0.000,primary
1776980767.29352,490.377,0.000,primary
1776980768.9088113,412.181,0.000,primary
1776980770.1303332,537.684,0.000,primary
1776980771.6499636,510.701,0.000,primary
1776980772.9218316,506.879,0.000,primary
1776980774.8318758,453.115,0.000,primary
1776980776.3083863,465.113,0.000,primary
1776980778.0111098,530.612,0.000,primary
1776980779.269938,521.477,0.000,primary
1776980781.2527897,398.817,0.000,primary
1776980782.8366854,452.289,0.000,primary
1776980785.9985209,359.154,0.000,primary
1776980791.6689363,369.268,0.000,primary
1776980795.8824332,329.880,0.000,primary
1776980797.6098244,357.828,0.000,primary
1776980798.9526422,334.131,0.000,primary
1776980800.7525866,348.280,0.000,primary
1776980802.2574081,342.018,0.000,primary
1776980804.085882,306.891,0.000,primary
1776980805.739653,341.337,0.000,primary
1776980807.403791,307.441,0.000,primary
1776980808.644904,318.553,0.000,primary
1776980810.1484928,293.097,0.000,primary
1776980811.5068064,236.222,0.000,primary
1776980813.1364536,270.776,0.000,primary
1776980814.5247386,229.271,0.000,primary
1776980816.0814648,301.664,0.000,primary
1776980817.3696983,260.733,0.000,primary
1776980818.9859638,233.484,0.000,primary
1776980820.2978468,247.481,0.000,primary
1776980822.029657,281.835,0.000,primary
1776980823.6228604,224.869,0.000,primary
1776980825.372766,639.682,0.000,primary
1776980828.9518435,138.869,0.000,primary
1776980831.8483605,194.233,0.000,primary
1776980833.5621138,316.758,0.000,primary
1776980835.109665,248.480,0.000,primary
1776980838.398656,34.931,0.000,primary
1776980841.4338984,72.206,0.000,primary
1776980844.8561535,61.505,0.000,primary
1776980847.1315975,89.439,0.000,primary
1776980849.8899724,93.526,0.000,primary
1776980852.4204082,73.491,0.000,primary
1776980855.6154466,17.166,0.000,primary
1776980861.253094,18.330,0.000,primary
1776980865.4357238,32.259,0.000,primary
1776980868.1730912,70.443,0.000,primary
1776980871.1581497,55.948,0.000,primary
1776980874.328744,74.420,0.000,primary
1776980877.171413,43.022,0.000,primary
1776980880.4705238,43.134,0.000,primary
1776980883.0498872,59.330,0.000,primary
1776980885.7659729,44.951,0.000,primary
1776980888.4351242,54.689,0.000,primary
1776980891.1823907,41.647,0.000,primary
1776980893.840797,49.248,0.000,primary
1776980896.3716152,48.645,0.000,primary
1776980899.1214752,39.485,0.000,primary
1776980901.9038026,47.554,0.000,primary
1776980904.658802,47.056,0.000,primary
1776980907.4023542,43.997,0.000,primary
1776980910.558123,48.603,0.000,primary
1776980913.5904057,65.686,0.000,primary
1776980916.0501602,70.475,0.000,primary
1776980917.591443,128.805,0.000,primary
1776980919.0180387,122.968,0.000,primary
1776980920.986065,115.894,0.000,primary
1776980922.3363757,121.318,0.000,primary
1776980924.197602,128.198,0.000,primary
1776980925.5343776,111.519,0.000,primary
1776980927.3081806,128.561,0.000,primary
1776980928.656591,120.846,0.000,primary
1776980930.4787533,139.768,0.000,primary
1776980931.9359088,142.022,0.000,primary
1776980933.8221695,113.082,0.000,primary
1776980935.103287,139.356,0.000,primary
1776980936.8488655,103.816,0.000,primary
1776980938.1599221,106.886,0.000,primary
1776980940.03621,146.758,0.000,primary
1776980941.3824522,113.080,0.000,primary
1776980943.161731,132.300,0.000,primary
1776980944.572174,140.747,0.000,primary
1776980946.3093035,115.836,0.000,primary
1776980947.6755292,104.112,0.000,primary
1776980949.4475334,117.112,0.000,primary
1776980950.9145246,77.223,0.000,primary
1776980952.7570717,112.636,0.000,primary
1776980954.0255451,183.441,0.000,primary
1776980955.7527146,167.977,0.000,primary
1776980957.1989057,147.826,0.000,primary
1776980959.0355375,149.914,0.000,primary
1776980960.4936013,145.171,0.000,primary
1776981124.2353094,0.000,0.000,primary
1776981126.0893989,164.181,0.000,primary
1776981127.453692,187.628,0.000,primary
1776981129.9985423,167.939,0.000,primary
1776981131.6775503,175.764,0.000,primary
1776981133.656289,154.891,0.000,primary
1776981135.2934682,188.445,0.000,primary
1776981136.705152,181.273,0.000,primary
1776981138.4351764,215.128,0.000,primary
1776981139.7159374,117.234,0.000,primary
1776981141.349924,227.753,0.000,primary
1776981143.0768995,129.629,0.000,primary
1776981144.9433558,144.201,0.000,primary
1776981146.7548742,128.227,0.000,primary
1776981148.6700997,132.834,0.000,primary
1776981150.058417,161.953,0.000,primary
1776981151.8348372,185.229,0.000,primary
1776981153.2224646,171.916,0.000,primary
1776981154.8067503,162.548,0.000,primary
1776981156.0800045,134.426,0.000,primary
1776981157.684402,141.482,0.000,primary
1776981159.3606784,147.662,0.000,primary
1776981161.043941,159.574,0.000,primary
1776981162.468155,114.373,0.000,primary
1776981164.0661013,177.869,0.000,primary
1776981165.4558792,130.373,0.000,primary
1776981167.0228336,150.191,0.000,primary
1776981168.2871704,167.141,0.000,primary
1776981169.8788347,135.334,0.000,primary
1776981171.209337,125.504,0.000,primary
1776981172.6779282,162.696,0.000,primary
1776981174.1019244,137.872,0.000,primary
1776981176.0245633,121.764,0.000,primary
1776981177.2856379,171.212,0.000,primary
1776981178.8611374,126.367,0.000,primary
1776981180.1989496,117.208,0.000,primary
1776981181.6675448,121.000,0.000,primary
1776981183.0406005,114.724,0.000,primary
1776981184.714798,151.943,0.000,primary
1776981186.0759227,123.063,0.000,primary
1776981187.8064456,113.246,0.000,primary
1776981189.1405535,150.416,0.000,primary
1776981190.7232628,144.425,0.000,primary
1776981192.0510705,136.463,0.000,primary
1776981193.6748936,200.712,0.000,primary
1776981195.0348454,132.820,0.000,primary
1776981196.8799174,100.813,0.000,primary
1776981198.1828332,149.182,0.000,primary
1776981199.7323947,122.055,0.000,primary
1776981201.4270542,133.985,0.000,primary
1776981203.1390042,135.369,0.000,primary
1776981204.469816,107.298,0.000,primary
1776981206.1824691,99.059,0.000,primary
1776981207.5526054,112.663,0.000,primary
1776981209.1356726,122.778,0.000,primary
1776981210.4960277,149.877,0.000,primary
1776981212.1903572,113.131,0.000,primary
1776981213.552317,143.869,0.000,primary
1776981215.1704676,174.386,0.000,primary
1776981216.6725628,202.899,0.000,primary
1776993083.1693041,0.000,0.000,primary
1776993084.9242418,0.000,0.000,primary
1776993086.838867,0.000,0.000,primary
1776993088.311864,0.000,0.000,primary
1776993089.6745028,0.000,0.000,primary
1776993091.0033956,0.000,0.000,primary
1776993092.2282057,0.000,0.000,primary
1776993093.504621,194.010,0.000,primary
1776993095.4490917,816.317,0.000,primary
1776993097.1499016,1002.686,0.000,primary
1776993098.5051692,636.507,0.000,primary
1776993100.0855653,790.601,0.000,primary
1776993101.686542,788.579,0.000,primary
1776993103.3164365,710.794,0.000,primary
1776993104.6795263,794.865,0.000,primary
1776993108.0299213,448.061,0.000,primary
1776993109.5304902,588.466,0.000,primary
1776993110.7953424,719.410,0.000,primary
1776993112.3374617,651.726,0.000,primary
1776993113.9336033,598.025,0.000,primary
1776993115.5579946,539.848,0.000,primary
1776993116.787306,653.967,0.000,primary
1776993118.2692933,592.412,0.000,primary
1776993119.500851,584.441,0.000,primary
1776993121.0378377,736.602,0.000,primary
1776993122.2528057,758.010,0.000,primary
1776993123.780787,722.430,0.000,primary
1776993124.981141,595.271,0.000,primary
1776993126.5809476,645.734,0.000,primary
1776993129.2822967,481.029,0.000,primary
1776993130.8686497,626.265,0.000,primary
1776993132.1685688,497.171,0.000,primary
1776993133.8346868,540.846,0.000,primary
1776993135.0704067,631.381,0.000,primary
1776993147.277338,0.000,0.000,primary
1776993148.7693958,627.822,0.000,backup
1776993150.4845786,591.805,0.000,primary
1776993153.4548848,520.972,0.000,backup
1776993155.3378937,789.023,0.000,primary
1776993157.151417,620.834,0.000,backup
1776993159.7652926,607.475,0.000,primary
1776993161.595563,642.409,0.000,backup
1776993163.2528043,680.002,0.000,primary
1776993165.4119725,593.721,0.000,backup
1776993167.4908123,537.068,0.000,primary
1776993169.3442419,643.051,0.000,backup
1776993171.0558515,515.819,0.000,primary
1776993173.0333233,491.061,0.000,backup
1776993174.753623,591.578,0.008,primary
1776993177.0785115,612.692,0.039,backup
1776993179.4163747,499.188,0.031,primary
1776993181.4561555,477.618,0.017,backup
1776993184.6813087,410.379,0.012,primary
1776993186.7606347,407.459,0.017,backup
1776993188.829357,387.453,0.000,primary
1776993190.948017,334.716,0.000,backup
1776993193.061172,336.114,0.000,primary
1776993195.3594182,338.599,0.015,backup
1776993197.7781599,339.967,0.000,primary
1776993200.0413728,275.842,0.000,primary
1776993201.6431742,254.159,0.000,primary
1776993202.9433086,277.135,0.000,primary
1776993204.573435,303.258,0.000,primary
1776993205.8940272,306.217,0.000,primary
1776993207.4818497,324.613,0.000,backup
1776993209.4941912,318.269,0.000,primary
1776993212.6322238,132.324,0.011,primary
1776993214.7307436,193.952,0.000,primary
1776993216.7001648,207.796,0.000,primary
1776993218.3845382,134.534,0.000,primary
1776993220.1864953,154.022,0.000,primary
1776993221.586768,247.995,0.000,primary
1776993223.275678,180.440,0.000,primary
1776993224.771151,192.654,0.000,primary
1776993226.4981952,197.656,0.000,primary
1776993227.8095648,181.978,0.000,primary
1776993229.5168586,210.462,0.000,primary
1776993231.3453543,238.476,0.000,primary
1776993233.1816835,227.913,0.000,primary
1776993234.8518412,237.900,0.000,primary
1776993236.5856876,233.393,0.000,primary
1776993238.0085504,233.369,0.000,primary
1776993239.562875,257.940,0.000,primary
1776993240.9034436,224.497,0.000,primary
1776993242.518225,223.280,0.000,primary
1776993243.8165157,240.038,0.027,primary
1776993245.3799093,235.813,0.000,primary
1776993246.7103713,218.761,0.000,primary
1776993248.5964155,214.405,0.000,primary
1776993250.054676,221.021,0.000,primary
1776993251.8011754,212.418,0.000,primary
1776993253.178733,286.634,0.000,primary
1776993255.1053343,144.953,0.000,primary
1776993256.4669805,194.070,0.000,primary
1776993258.155923,232.114,0.000,primary
1776993259.520547,191.674,0.000,primary
1776993261.2139723,167.544,0.000,primary
1776993262.6835334,171.225,0.000,primary
1776993264.3912342,228.949,0.000,primary
1776993265.6813302,281.370,0.000,primary
1776993267.328478,221.392,0.000,primary
1776993268.6514597,254.127,0.000,primary
1776993270.4701235,220.214,0.000,primary
1776993271.7616105,221.655,0.000,primary
1776993273.4667013,223.149,0.000,primary
1776993274.8494499,224.132,0.000,primary
1776993276.6002786,224.527,0.000,primary
1776993277.9611738,151.247,0.000,primary
1776993279.718396,186.934,0.000,primary
1776993281.1494944,162.220,0.000,primary
1776993282.9234319,178.324,0.000,primary
1776993284.368193,145.397,0.000,primary
1776993286.3653207,136.071,0.000,primary
1776993287.733112,135.128,0.000,primary
1776993289.5091617,149.726,0.000,primary
1776993291.0398064,111.150,0.000,primary
1776993292.961887,128.521,0.000,primary
1776993294.3582733,143.643,0.000,primary
1776993296.3682823,204.547,0.000,primary
1776993297.992964,199.516,0.000,primary
1776993299.3474255,155.548,0.000,primary
1776993301.2004561,104.621,0.000,primary
1776993302.5804715,182.347,0.000,primary
1776993304.5015671,165.791,0.000,primary
1776993305.8563948,147.288,0.000,primary
1776993307.9487677,129.454,0.000,primary
1776993309.8569088,167.641,0.000,primary
1776993311.4712775,119.736,0.000,primary
1776993313.6544976,133.384,0.000,primary
1776993315.3356795,203.510,0.000,primary
1776993316.668341,185.626,0.000,primary
1776993318.3162668,193.896,0.000,primary
1776993319.6837878,190.905,0.000,primary
1776993321.3742146,226.616,0.000,primary
1776993322.7307346,134.299,0.000,primary
1776993324.6945992,182.813,0.000,primary
1776993325.9506288,172.662,0.000,primary
1776993327.7809541,126.323,0.000,primary
1776993329.4666061,105.937,0.000,primary
1776993331.2687194,200.079,0.000,primary
1776993332.5247529,269.270,0.000,primary
1776993334.176224,231.337,0.000,primary
1776993335.5107613,287.742,0.000,primary
1776993337.191831,236.622,0.000,primary
1776993338.540443,219.701,0.000,primary
1776993340.356771,218.133,0.000,primary
1776993341.7166715,206.699,0.000,primary
1776993343.3632636,262.645,0.000,primary
1776993344.6574917,228.472,0.000,primary
1776993346.2248077,261.126,0.000,primary
1776993347.5892744,217.903,0.000,primary
1776993349.2461457,199.195,0.000,primary
1776993350.6110487,220.126,0.000,primary
1776993352.2331254,187.888,0.000,primary
1776993353.5968223,428.037,0.000,backup
1776993356.0239882,225.457,0.000,primary
1776993358.3051443,284.559,0.000,primary
1776993360.0543292,220.846,0.000,primary
1776993361.390818,220.114,0.000,primary
1776993363.0518508,277.753,0.000,primary
1776993364.3142214,255.047,0.000,primary
1776993365.9434128,185.003,0.000,primary
1776993367.206263,189.404,0.000,primary
1776993369.0382543,226.544,0.000,primary
1776993370.3943734,209.673,0.000,primary
1776993372.246323,168.566,0.000,primary
1776993373.5521913,172.159,0.000,primary
1776993375.354696,220.729,0.000,primary
1776993376.742707,188.374,0.000,primary
1776993378.3262203,236.693,0.000,primary
1776993379.639606,242.394,0.000,primary
1776993381.3144271,223.044,0.000,primary
1776993382.5876362,252.918,0.000,primary
1776993384.261438,209.313,0.000,primary
1776993385.5359023,244.770,0.000,primary
1776993387.193312,208.717,0.000,primary
1776993388.5064456,238.435,0.000,primary
1776993390.1748033,240.936,0.000,primary
1776993391.4958801,221.054,0.000,primary
1776993393.2136989,211.393,0.000,primary
1776993394.4717138,314.937,0.000,primary
1776993396.1016235,274.893,0.000,primary
1776993397.4243722,181.394,0.000,primary
1776993399.1448138,224.868,0.000,primary
1776993400.455976,191.805,0.000,primary
